state_postal_abbr,data_year,officer,officer_rate_per_1000,civilian_count,civilian__rate_per_1000,population
FL,1979,17968,2.028133123,7648,0.863265924,8859379
FL,1980,18297,1.915013066,8243,0.862734476,9554504
FL,1981,19499,1.926620072,9005,0.889748897,10120833
FL,1982,20092,1.928955453,11200,1.075268817,10416000
FL,1983,22465,2.10389958,12899,1.208021397,10677791
FL,1984,23081,2.123821528,13665,1.257398777,10867674
FL,1985,23822,2.115421075,14705,1.30582096,11261115
FL,1986,24732,2.1449745,15710,1.362508063,11530207
FL,1987,26304,2.210201934,16504,1.386753829,11901175
FL,1988,27689,2.260655018,17310,1.413266581,12248220
FL,1989,28755,2.31176891,19254,1.547932484,12438527
FL,1990,29916,2.362101955,20389,1.609870864,12664991
FL,1991,30644,2.351768155,21322,1.636352976,13030196
FL,1992,31061,2.350667777,21833,1.652301264,13213692
FL,1993,32662,2.429580872,23609,1.756168478,13443471
FL,1994,33862,2.475735786,24474,1.78935555,13677550
FL,1995,30171,2.459336099,20651,1.683330012,12267945
FL,1996,33266,2.414481372,22098,1.603896151,13777700
FL,1997,35123,2.506079149,21758,1.552466194,14015120
FL,1998,35090,2.499960459,24500,1.745483934,14036222
FL,1999,35211,2.596511762,23076,1.701658726,13560886
FL,2000,39043,2.517138144,25451,1.640849394,15510869
FL,2001,39621,2.486500157,23420,1.469771931,15934445
FL,2002,41511,2.530919797,28251,1.722459473,16401547
FL,2003,42137,2.551244059,26611,1.611200505,16516256
FL,2004,44037,2.531501055,28069,1.613568206,17395608
FL,2005,42442,2.403016198,28704,1.625186771,17661970
FL,2006,45723,2.539851443,28328,1.573582479,18002234
FL,2007,44660,2.446956626,29902,1.638354166,18251243
FL,2008,44476,2.430683759,29396,1.606537903,18297732
FL,2009,44118,2.499832563,28117,1.59317721,17648382
FL,2010,44238,2.474535437,28152,1.57473488,17877295
FL,2011,44656,2.346988378,27293,1.434440026,19026937
FL,2012,40919,2.454328255,24764,1.485348736,16672179
FL,2013,42374,2.392978803,25545,1.442597903,17707637
FL,2014,38119,2.286080904,25904,1.553520285,16674388
FL,2015,36287,2.35066824,21993,1.424704346,15436887
FL,2016,40090,2.356025342,26058,1.531387088,17015946
FL,2017,45976,2.409903163,28371,1.487109854,19077945
FL,2018,44693,2.213686061,28985,1.43565414,20189403
FL,2019,46370,2.39485628,28579,1.476010301,19362331
FL,2020,45852,2.264159329,28355,1.400162212,20251225
GA,1960,,,,,1723167
GA,1961,,,,,1613123
GA,1962,,,,,1492706
GA,1963,,,,,2012771
GA,1964,,,,,1741421
GA,1965,,,,,1847073
GA,1966,,,,,1864931
GA,1967,,,,,1854934
GA,1968,,,,,1791246
GA,1969,,,,,1796131
GA,1970,,,,,1688965
GA,1971,3936,1.586102262,264,0.106384908,2481555
GA,1972,6571,1.581415968,1149,0.276525178,4155137
GA,1973,6398,1.533119013,826,0.197930026,4173192
GA,1974,7509,1.823897798,1198,0.290988089,4117007
GA,1975,6650,1.686334226,1202,0.304808081,3943465
GA,1976,7553,1.568636736,1390,0.288680665,4815009
GA,1977,7840,1.754317265,1674,0.374582539,4468975
GA,1978,8759,1.816605964,1859,0.385554343,4821629
GA,1979,8684,1.839083965,2077,0.439863818,4721916
GA,1980,9523,1.909724172,2254,0.452012841,4986584
GA,1981,8707,1.791441408,2054,0.422604876,4860332
GA,1982,10316,1.868715999,2531,0.458483927,5520368
GA,1983,10905,2.103277583,3225,0.622014691,5184765
GA,1984,10116,1.934025193,2645,0.505683732,5230542
GA,1985,11956,2.120688759,3578,0.634645733,5637791
GA,1986,8444,2.13290224,2652,0.669878818,3958925
GA,1987,12622,2.205008489,3799,0.663668773,5724241
GA,1988,12895,2.170057448,3277,0.551475631,5942239
GA,1989,14837,2.415872692,4749,0.773268142,6141466
GA,1990,15558,2.529568539,4899,0.796526306,6150456
GA,1991,17036,2.609493895,5661,0.867125202,6528469
GA,1992,18222,2.759897547,6971,1.055825145,6602419
GA,1993,20277,3.017134144,7981,1.187539952,6720616
GA,1994,27812,4.204272116,11554,1.746589962,6615176
GA,1995,18413,2.910524566,7998,1.264235892,6326351
GA,1996,19452,2.995919654,8483,1.306517912,6492831
GA,1997,17696,2.774672769,6654,1.043324627,6377689
GA,1998,18648,2.713147899,6438,0.936682013,6873197
GA,1999,18079,2.920013845,7491,1.209902302,6191409
GA,2000,20466,2.817461377,8937,1.230316248,7263986
GA,2001,21120,2.745738028,8935,1.161608394,7691921
GA,2002,18753,2.594975796,7898,1.092898141,7226657
GA,2003,21985,2.76220083,8959,1.125610973,7959233
GA,2004,21270,2.617687643,8032,0.988493989,8125492
GA,2005,20796,2.533046167,8015,0.976262985,8209878
GA,2006,22162,2.558201627,8692,1.003334019,8663117
GA,2007,21025,2.721949581,8018,1.038030523,7724243
GA,2008,24289,2.719551221,8920,0.998740042,8931253
GA,2009,25028,2.734045276,9781,1.068471186,9154201
GA,2010,24581,2.857281348,8199,0.95304706,8602933
GA,2011,25332,2.78058412,9100,0.998867657,9110316
GA,2012,26067,2.768122511,8702,0.924088007,9416852
GA,2013,21498,2.730096822,7572,0.961591457,7874446
GA,2014,21270,2.599147328,7715,0.942756071,8183453
GA,2015,19801,2.485084286,6793,0.852541667,7967939
GA,2016,20812,2.548095424,6649,0.814063351,8167669
GA,2017,24121,2.647179027,8074,0.886087785,9111964
GA,2018,27244,2.747907802,9599,0.968182609,9914452
GA,2019,21683,2.572975228,7899,0.937321004,8427209
GA,2020,25113,2.626972426,9419,0.985284645,9559674
HI,1960,,,,,350374
HI,1961,,,,,320145
HI,1963,,,,,315310
HI,1964,,,,,432871
HI,1965,,,,,677142
HI,1966,,,,,689117
HI,1967,,,,,713950
HI,1968,,,,,715613
HI,1969,,,,,714936
HI,1970,,,,,693996
HI,1971,1655,2.327461941,327,0.459867103,711075
HI,1972,1947,2.518803704,384,0.496774845,772986
HI,1973,1884,2.264423077,394,0.473557692,832000
HI,1974,1745,2.140471345,438,0.537264441,815241
HI,1975,1990,2.300578035,406,0.469364162,865000
HI,1976,1995,2.249154453,415,0.467869222,887000
HI,1977,1969,2.2,422,0.47150838,895000
HI,1978,1957,2.181716834,447,0.498327759,897000
HI,1979,1988,2.172677596,393,0.429508197,915000
HI,1980,2034,2.108471203,405,0.419828337,964680
HI,1981,2098,2.143003064,430,0.439223698,979000
HI,1982,2149,2.161971831,488,0.490945674,994000
HI,1983,2180,2.130987292,505,0.493646139,1023000
HI,1984,2259,2.174205967,507,0.487969201,1039000
HI,1985,2250,2.134724858,507,0.481024668,1054000
HI,1986,2231,2.100753296,516,0.485875706,1062000
HI,1987,2323,2.144967682,535,0.493998153,1083000
HI,1988,2355,2.154620311,547,0.500457457,1093000
HI,1989,2425,2.180755396,598,0.537769784,1112000
HI,1990,2543,2.294652098,615,0.554939457,1108229
HI,1991,2638,2.324229075,643,0.566519824,1135000
HI,1992,2714,2.339655172,676,0.582758621,1160000
HI,1993,2703,2.306313993,681,0.58105802,1172000
HI,1994,2564,2.174724343,729,0.618320611,1179000
HI,1995,2517,2.120471778,704,0.593091828,1187000
HI,1996,2591,2.188344595,701,0.592060811,1184000
HI,1997,2645,2.307176321,750,0.654208787,1146423
HI,1998,2588,2.169321039,777,0.651299246,1193000
HI,1999,2727,2.301265823,722,0.6092827,1185000
HI,2000,2864,2.36393936,754,0.622349957,1211537
HI,2001,2758,2.252535532,772,0.630513934,1224398
HI,2002,2799,2.248376975,754,0.605672111,1244898
HI,2003,2816,2.239171507,757,0.601936374,1257608
HI,2004,2712,2.147540464,715,0.566184156,1262840
HI,2005,2822,2.212996611,746,0.585009026,1275194
HI,2006,2896,2.252823419,758,0.589654749,1285498
HI,2007,2881,2.244839441,797,0.621012508,1283388
HI,2008,2997,2.326505708,798,0.619469988,1288198
HI,2009,2990,2.308562993,812,0.626940853,1295178
HI,2010,2947,2.166432282,778,0.571932241,1360301
HI,2011,2960,2.153024782,773,0.562259512,1374810
HI,2012,2942,2.113030619,778,0.5587824,1392313
HI,2013,2886,2.055476499,772,0.549836402,1404054
HI,2014,3006,2.117556061,770,0.542421213,1419561
HI,2015,2939,2.052943449,826,0.5769756,1431603
HI,2016,2995,2.096521175,784,0.548805543,1428557
HI,2017,2951,2.067195409,778,0.544994249,1427538
HI,2018,2844,2.002124617,780,0.549105908,1420491
HI,2019,2764,1.952153867,768,0.542421914,1415872
HI,2020,2896,2.058271251,802,0.570004677,1407006
IA,1960,,,,,1391929
IA,1961,,,,,1743880
IA,1962,,,,,2181943
IA,1963,,,,,2074523
IA,1964,,,,,2012665
IA,1965,,,,,2182469
IA,1966,,,,,2260084
IA,1967,,,,,2109079
IA,1968,,,,,2160785
IA,1969,,,,,2017816
IA,1970,,,,,2065809
IA,1971,2237,1.00729739,327,0.147244634,2220794
IA,1972,3029,1.078528174,598,0.212928309,2808457
IA,1973,2724,0.994880965,606,0.221328144,2738016
IA,1974,2854,1.020495001,780,0.278901927,2796682
IA,1975,3106,1.096936947,773,0.272998152,2831521
IA,1976,3103,1.123901136,834,0.302073331,2760919
IA,1977,2907,1.141274199,872,0.342343,2547153
IA,1978,3362,1.164834472,1012,0.350628342,2886247
IA,1979,4097,1.413518996,1321,0.45576241,2898440
IA,1980,3461,1.190245285,1086,0.373477717,2907804
IA,1981,3360,1.207360154,1122,0.403172051,2782931
IA,1982,3450,1.190792585,1135,0.391753502,2897230
IA,1983,4078,1.403786575,1403,0.482960413,2905000
IA,1984,3956,1.359450172,1259,0.432646048,2910000
IA,1985,4090,1.418169209,1452,0.503467406,2884000
IA,1986,4082,1.431778323,1492,0.523325149,2851000
IA,1987,4081,1.440014114,1550,0.546930134,2834000
IA,1988,4101,1.447071277,1578,0.556810162,2834000
IA,1989,4203,1.479929577,1577,0.55528169,2840000
IA,1990,4283,1.552014031,1638,0.593555681,2759640
IA,1991,4296,1.551474949,1655,0.597693445,2768978
IA,1992,4376,1.563079882,1657,0.591870056,2799601
IA,1993,4439,1.591411897,1654,0.592970326,2789347
IA,1994,4522,1.604711507,1755,0.622792723,2817952
IA,1995,4681,1.649930034,1806,0.636567751,2837090
IA,1996,4705,1.650859816,1884,0.661045673,2850030
IA,1997,4805,1.685947165,1982,0.695431276,2850030
IA,1998,4957,1.743713818,2067,0.72710439,2842783
IA,1999,5053,1.762567845,2232,0.778557576,2866840
IA,2000,5040,1.728648194,2400,0.823165807,2915573
IA,2001,5064,1.736797646,2447,0.839246414,2915711
IA,2002,5053,1.732461103,2476,0.848916226,2916660
IA,2003,5003,1.699352799,2494,0.847128899,2944062
IA,2004,4959,1.684452089,2490,0.84579264,2943984
IA,2005,5009,1.688616319,2548,0.858972725,2966334
IA,2006,5040,1.701764433,2575,0.869453058,2961632
IA,2007,5152,1.730744294,2658,0.892918931,2976754
IA,2008,5168,1.741778036,2863,0.964920766,2967083
IA,2009,5281,1.76685775,2776,0.928762945,2988922
IA,2010,5303,1.745080095,2782,0.915484221,3038829
IA,2011,5076,1.697498197,2497,0.835038021,2990283
IA,2012,4695,1.718993764,2680,0.981236057,2731249
IA,2013,5035,1.712051037,2712,0.922161353,2940917
IA,2014,5003,1.698131716,2779,0.943255654,2946179
IA,2015,5183,1.702601534,2842,0.933589342,3044165
IA,2016,5241,1.688870757,2946,0.949325177,3103257
IA,2017,5235,1.700164398,2889,0.938256914,3079114
IA,2018,4716,1.740171316,2814,1.038346498,2710078
IA,2019,5426,1.747748317,2984,0.961164942,3104566
IA,2020,5413,1.757055651,2903,0.942311575,3080722
ID,1960,,,,,272325
ID,1961,,,,,513958
ID,1962,,,,,500155
ID,1963,,,,,537885
ID,1964,,,,,511206
ID,1965,,,,,484231
ID,1966,,,,,532799
ID,1967,,,,,491114
ID,1968,,,,,556362
ID,1969,,,,,590189
ID,1970,,,,,631222
ID,1971,799,1.211463263,35,0.053067853,659533
ID,1972,1167,1.645314238,114,0.160724784,709287
ID,1973,1130,1.472312704,151,0.196742671,767500
ID,1974,1204,1.52131996,192,0.242602519,791418
ID,1975,1507,1.853831477,238,0.292774978,812911
ID,1976,1382,1.668393007,213,0.257140167,828342
ID,1977,1463,1.707117853,314,0.366394399,857000
ID,1978,1733,1.995555197,282,0.324723927,868430
ID,1979,1524,1.694314153,294,0.32685588,899479
ID,1980,1527,1.652872881,324,0.350707802,923846
ID,1981,1597,1.66527633,299,0.311783107,959000
ID,1982,1739,1.802072539,229,0.237305699,965000
ID,1983,1813,1.833164813,360,0.364004044,989000
ID,1984,1864,1.862137862,365,0.364635365,1001000
ID,1985,707,1.753467873,144,0.357141971,403201
ID,1986,1894,1.888334995,405,0.403788634,1003000
ID,1987,1918,1.92838435,477,0.479582552,994615
ID,1988,1914,1.917601255,516,0.516970871,998122
ID,1989,1927,1.910932876,550,0.545414158,1008408
ID,1990,1926,1.926996257,578,0.578298981,999483
ID,1991,2027,1.95565761,615,0.59335443,1036480
ID,1992,2014,1.901251956,732,0.691021069,1059302
ID,1993,2016,1.836587446,667,0.607640787,1097688
ID,1994,1945,1.729182466,778,0.691672986,1124809
ID,1995,2058,1.773106167,811,0.698731342,1160675
ID,1996,2108,1.783191642,796,0.673349406,1182150
ID,1997,1959,1.620950726,789,0.652848455,1208550
ID,1998,2247,1.828315704,915,0.74450773,1229000
ID,1999,2327,1.858626198,913,0.729233227,1252000
ID,2000,2326,1.828397864,971,0.763273571,1272152
ID,2001,2382,1.824539365,1098,0.841034518,1305535
ID,2002,2358,1.797535592,1144,0.872086818,1311796
ID,2003,2425,1.798214392,1113,0.825324791,1348560
ID,2004,2444,1.764689742,1176,0.84913058,1384946
ID,2005,2523,1.768334822,1156,0.810223961,1426766
ID,2006,2594,1.770829778,1302,0.888828208,1464850
ID,2007,2658,1.775617525,1410,0.941919003,1496944
ID,2008,2686,1.7679078,1775,1.168293502,1519310
ID,2009,2690,1.742991102,1525,0.988126926,1543324
ID,2010,2793,1.784618923,1548,0.989112099,1565040
ID,2011,2759,1.746088704,1492,0.944242242,1580103
ID,2012,2737,1.739755023,1528,0.971262578,1573210
ID,2013,2707,1.680268545,1565,0.971414951,1611052
ID,2014,2725,1.668316616,1540,0.942828473,1633383
ID,2015,2766,1.677332423,1618,0.981172762,1649047
ID,2016,2817,1.677412747,1615,0.961669005,1679372
ID,2017,2847,1.659176962,1654,0.963919457,1715911
ID,2018,2895,1.650317408,2673,1.523764571,1754208
ID,2019,3011,1.684885553,2744,1.535478564,1787065
ID,2020,3003,1.643756435,2836,1.552345405,1826913
IL,1960,,,,,7248408
IL,1961,,,,,4502580
IL,1962,,,,,8141637
IL,1963,,,,,4773792
IL,1964,,,,,4595780
IL,1965,,,,,8683040
IL,1966,,,,,8265625
IL,1967,,,,,8573353
IL,1968,,,,,5053651
IL,1969,,,,,8654742
IL,1970,,,,,9082535
IL,1971,20278,2.202305872,3773,0.409769211,9207622
IL,1972,23907,2.246274015,3816,0.358546938,10642958
IL,1973,24141,2.174294651,3493,0.31460218,11102911
IL,1974,24236,2.211823637,3677,0.335570041,10957474
IL,1975,24453,2.270718531,4302,0.399485998,10768838
IL,1976,24386,2.244936511,4559,0.419694315,10862668
IL,1977,25396,2.306069004,4623,0.419788825,11012680
IL,1978,24907,2.314482049,4523,0.420299607,10761371
IL,1979,26032,2.369072178,5647,0.513911747,10988268
IL,1980,25008,2.274574877,4971,0.452131786,10994582
IL,1981,25384,2.228930008,6252,0.548978507,11388424
IL,1982,25378,2.227675297,6602,0.579522118,11392145
IL,1983,26837,2.361303032,7958,0.700199334,11365335
IL,1984,26811,2.339285273,6773,0.590950698,11461193
IL,1985,26786,2.326756896,6753,0.586597078,11512161
IL,1986,27454,2.390307197,6668,0.580555416,11485553
IL,1987,27733,2.408478386,6593,0.572570512,11514739
IL,1988,28492,2.490653711,7505,0.6560563,11439567
IL,1989,28373,2.468861224,7550,0.65695916,11492343
IL,1990,28759,2.590408957,9172,0.826149412,11102108
IL,1991,29412,2.561517974,9668,0.84199496,11482254
IL,1992,29515,2.546950309,8901,0.768097737,11588369
IL,1993,29918,2.569570269,9140,0.785008097,11643192
IL,1994,31455,2.688042939,9483,0.810386622,11701822
IL,1995,32434,2.753771684,9420,0.799794329,11778028
IL,1996,32386,2.745288185,10080,0.854458868,11796940
IL,1997,30969,2.618963515,7897,0.667827662,11824907
IL,1998,33664,2.807037439,9385,0.782558412,11992715
IL,1999,33887,2.805934369,9487,0.785549012,12076904
IL,2000,36604,2.958525121,13340,1.078207986,12372381
IL,2001,36454,2.940234693,13917,1.122489884,12398330
IL,2002,36389,2.901364452,14052,1.120392791,12542030
IL,2003,36573,2.904808259,13730,1.090504399,12590504
IL,2004,36432,2.880935336,13742,1.086676916,12645893
IL,2005,36536,2.872134665,14854,1.167689082,12720852
IL,2006,37229,2.916316544,14826,1.161387872,12765761
IL,2007,37302,2.920337542,16235,1.271022465,12773181
IL,2008,37248,2.908693133,15313,1.19579086,12805751
IL,2009,36237,2.859890013,14596,1.151942893,12670767
IL,2010,35443,2.783983959,14406,1.131565412,12731036
IL,2011,33080,2.780164151,13255,1.113998664,11898578
IL,2012,31885,2.756050107,13618,1.177101783,11569093
IL,2013,9420,2.229731985,5143,1.217357919,4224723
IL,2014,24358,3.27888934,10067,1.355143238,7428735
IL,2015,13295,2.518024376,9347,1.770287615,5279933
IL,2016,23897,3.159085892,9830,1.29948589,7564530
IL,2017,25215,3.153346825,10095,1.262464255,7996266
IL,2018,26744,3.207224939,10006,1.199951119,8338673
IL,2019,29461,3.045398256,10591,1.094796949,9673940
IL,2020,26405,3.04485982,10019,1.155328557,8671992
IN,1960,,,,,2568838
IN,1961,,,,,3188266
IN,1962,,,,,3329825
IN,1963,,,,,3323235
IN,1964,,,,,3419960
IN,1965,,,,,3341967
IN,1966,,,,,3357619
IN,1967,,,,,3355378
IN,1968,,,,,3562179
IN,1969,,,,,3530314
IN,1970,,,,,3458563
IN,1971,5211,1.419484889,599,0.163168576,3671050
IN,1972,7197,1.468210099,1341,0.273568118,4901887
IN,1973,6892,1.373246481,1040,0.207222336,5018764
IN,1974,6701,1.340090381,1114,0.222781776,5000409
IN,1975,6810,1.371974806,1419,0.285878451,4963648
IN,1976,7221,1.395122924,1575,0.304295611,5175888
IN,1977,7288,1.40554616,1797,0.3465651,5185173
IN,1978,7248,1.381240738,1786,0.340355403,5247456
IN,1979,7110,1.331181226,1947,0.364530218,5341121
IN,1980,7153,1.368242355,1978,0.378356407,5227875
IN,1981,7343,1.387169541,2008,0.379332213,5293513
IN,1982,7267,1.366593952,2043,0.384195878,5317600
IN,1983,8397,1.572914034,2613,0.489463424,5338499
IN,1984,7891,1.597502624,2578,0.521906193,4939585
IN,1985,8395,1.604406949,2878,0.550027779,5232463
IN,1986,7993,1.626585733,3057,0.622103414,4913974
IN,1987,8252,1.595117071,3332,0.644077809,5173288
IN,1988,8654,1.575863898,3562,0.648628057,5491591
IN,1989,8544,1.595615643,3861,0.721052434,5354673
IN,1990,8467,1.686489441,3837,0.764268334,5020488
IN,1991,8698,1.65953285,4033,0.76947528,5241234
IN,1992,9168,1.638280877,4227,0.755346124,5596110
IN,1993,8819,1.590186893,4585,0.826738508,5545889
IN,1994,8865,1.610751864,4723,0.858159171,5503641
IN,1995,8998,1.670582888,4579,0.85014437,5386144
IN,1996,9172,1.735411437,4773,0.903087526,5285202
IN,1997,9763,1.76223079,4991,0.900880249,5540137
IN,1998,10035,1.800397218,5228,0.937964789,5573770
IN,1999,10069,1.781697548,5254,0.929689037,5651352
IN,2000,10163,1.818684509,5424,0.970633157,5588105
IN,2001,10366,1.757560724,6325,1.07240706,5897947
IN,2002,10742,1.775759674,6550,1.082780289,6049242
IN,2003,10798,1.764546602,6523,1.065950869,6119419
IN,2004,10769,1.797280031,6340,1.058107103,5991832
IN,2005,10617,1.756784685,5843,0.966835539,6043427
IN,2006,10197,1.83040048,5737,1.029813431,5570912
IN,2007,10710,1.800250522,5453,0.916598142,5949172
IN,2008,10460,1.864417293,5417,0.965540007,5610332
IN,2009,11233,1.873429358,5623,0.937798743,5995956
IN,2010,10569,1.80238623,5008,0.85404014,5863893
IN,2011,10731,1.75353796,5212,0.851685756,6119628
IN,2012,8803,1.955267617,3229,0.7172054,4502197
IN,2013,7064,1.974516329,2639,0.737648442,3577585
IN,2014,8791,1.883349719,3164,0.677843079,4667747
IN,2015,8261,1.957314387,2548,0.603708638,4220579
IN,2016,5539,2.32738231,1803,0.757586262,2379927
IN,2017,7309,2.267357038,1474,0.457256023,3223577
IN,2018,8864,2.043493396,3267,0.753169328,4337670
IN,2019,7974,2.13541258,3161,0.84650604,3734173
IN,2020,8211,2.063454168,3418,0.858955833,3979250
KS,1960,,,,,1104448
KS,1961,,,,,1691335
KS,1962,,,,,1848885
KS,1963,,,,,1487983
KS,1964,,,,,1515158
KS,1965,,,,,1871306
KS,1966,,,,,1946349
KS,1967,,,,,1992486
KS,1968,,,,,2026536
KS,1969,,,,,2046504
KS,1970,,,,,1953890
KS,1971,2556,1.243999019,347,0.168884061,2054664
KS,1972,3272,1.462749074,790,0.353169856,2236884
KS,1973,2907,1.379371866,718,0.34069109,2107481
KS,1974,3112,1.43175054,788,0.362538376,2173563
KS,1975,3281,1.485814121,904,0.409380056,2208217
KS,1976,3137,1.507227437,872,0.418967907,2081305
KS,1977,3515,1.57035246,981,0.438269065,2238351
KS,1978,3627,1.576684372,978,0.425144008,2300397
KS,1979,3735,1.61898359,1097,0.475508701,2307003
KS,1980,3730,1.593565584,1055,0.450726995,2340663
KS,1981,3772,1.599257863,1088,0.46129177,2358594
KS,1982,3838,1.607997925,1172,0.491030112,2386819
KS,1983,4329,1.79046253,1510,0.62453186,2417811
KS,1984,4362,1.806670516,1552,0.642813535,2414386
KS,1985,4069,1.922081308,1318,0.62258618,2116976
KS,1986,4286,1.899313349,1538,0.681554814,2256605
KS,1987,3109,2.175842203,1057,0.739744358,1428872
KS,1988,3894,2.118261437,1361,0.740357939,1838300
KS,1989,4467,2.091298009,1579,0.739234286,2135994
KS,1990,4840,2.234708064,1796,0.82924291,2165831
KS,1991,5339,2.233580942,1988,0.831683632,2390332
KS,1992,5751,2.349712956,2086,0.852286772,2447533
KS,1993,5883,2.38528978,2209,0.89564935,2466367
KS,1994,5885,2.375338138,2191,0.884344241,2477542
KS,1995,6054,2.436855691,2425,0.976110844,2484349
KS,1996,6197,2.486779578,2629,1.054985237,2491978
KS,1997,6361,2.526523332,2612,1.037459353,2517689
KS,1998,6473,2.543795289,2723,1.070099579,2544623
KS,1999,6566,2.554907555,2894,1.126089318,2569956
KS,2000,6556,2.451238818,3144,1.175517822,2674566
KS,2001,6694,2.556236047,3211,1.226183739,2618694
KS,2002,6787,2.521921431,3193,1.18645869,2691202
KS,2003,6903,2.55760256,3255,1.205996861,2699012
KS,2004,7143,2.656713753,2822,1.049593478,2688660
KS,2005,7085,2.625443194,3327,1.232865139,2698592
KS,2006,7085,2.645391027,3366,1.2567941,2678243
KS,2007,7221,2.682630442,3311,1.23004977,2691761
KS,2008,6811,2.670239008,3473,1.361582745,2550708
KS,2009,6761,2.706428739,3466,1.387440025,2498126
KS,2010,6997,2.687188177,3568,1.370285467,2603837
KS,2011,6594,2.594651257,3464,1.363037906,2541382
KS,2012,6455,2.684402437,3220,1.339082238,2404632
KS,2013,6174,2.643929048,3075,1.316825692,2335161
KS,2014,6804,2.601639446,3445,1.317261595,2615274
KS,2015,5933,2.56241597,3098,1.338001799,2315393
KS,2016,6600,2.482252832,2690,1.011706079,2658875
KS,2017,6873,2.485942651,2739,0.990687752,2764746
KS,2018,6614,2.552004717,2508,0.967709076,2591688
KS,2019,7238,2.609688586,3421,1.233454636,2773511
KS,2020,5661,2.66136994,2450,1.151802924,2127100
KY,1960,,,,,1037859
KY,1961,,,,,955099
KY,1962,,,,,1463839
KY,1963,,,,,1605637
KY,1964,,,,,1687340
KY,1965,,,,,1547444
KY,1966,,,,,1486893
KY,1967,,,,,1178911
KY,1968,,,,,1310949
KY,1969,,,,,1272137
KY,1970,,,,,2770346
KY,1971,3025,1.061787988,504,0.176906164,2848968
KY,1972,3901,1.376080608,916,0.323119671,2834863
KY,1973,3068,1.034553689,611,0.206033997,2965530
KY,1974,3617,1.105093574,713,0.217841227,3273026
KY,1975,3644,1.142401759,823,0.258012252,3189771
KY,1976,3798,1.120959433,962,0.283929166,3388169
KY,1977,3998,1.160885758,876,0.254361161,3443922
KY,1978,3919,1.147929407,1015,0.297307565,3413973
KY,1979,3963,1.127227362,1021,0.290411087,3515706
KY,1980,3996,1.101398992,1063,0.292989772,3628113
KY,1981,3588,1.090178549,911,0.2767984,3291204
KY,1982,3751,1.094337366,935,0.272782041,3427645
KY,1983,5007,1.377350601,1673,0.460217207,3635240
KY,1984,5007,1.36447992,1689,0.460276929,3669530
KY,1985,5122,1.394854344,1804,0.491276305,3672068
KY,1986,5192,1.402930428,1717,0.463950606,3700825
KY,1987,5257,1.420305259,1678,0.453352145,3701317
KY,1988,5190,1.440421103,1669,0.463210563,3603113
KY,1989,5221,1.427562483,1703,0.465646219,3657283
KY,1990,5451,1.507074208,1806,0.499316826,3616942
KY,1991,5677,1.539023754,1900,0.515086337,3688702
KY,1992,6754,1.811712288,2048,0.549361381,3727965
KY,1993,6854,1.831386828,2084,0.5568442,3742519
KY,1994,6893,1.821899962,2034,0.537609825,3783413
KY,1995,7071,1.860346417,2132,0.560919044,3800905
KY,1996,6829,1.799676907,2313,0.609555233,3794570
KY,1997,6598,1.890206992,2152,0.616508858,3490623
KY,1998,7439,1.91954478,2094,0.540331599,3875398
KY,1999,7665,1.964634528,2217,0.568244586,3901489
KY,2000,7513,1.885183706,2337,0.586406804,3985288
KY,2001,7629,1.897284041,2312,0.574979775,4021011
KY,2002,7719,1.89707525,2316,0.569196305,4068895
KY,2003,7770,1.906593132,2314,0.5678065,4075332
KY,2004,7655,1.872885511,2509,0.61385627,4087276
KY,2005,7906,1.897208996,2313,0.555052417,4167174
KY,2006,8028,1.955114678,2166,0.527501045,4106153
KY,2007,8069,1.916481408,2234,0.530600999,4210320
KY,2008,7809,1.885410319,2379,0.574387393,4141804
KY,2009,8225,1.940018634,2230,0.525986815,4239650
KY,2010,8051,1.963224712,2055,0.501108779,4100906
KY,2011,7045,1.906333926,2018,0.546058462,3695575
KY,2012,7624,1.878002735,2105,0.518519905,4059632
KY,2013,7092,1.935317498,2028,0.553415663,3664515
KY,2014,7099,1.92660919,2214,0.600861071,3684712
KY,2015,6321,1.640515996,1409,0.365683759,3853056
KY,2016,3709,2.262374438,1263,0.770390648,1639428
KY,2017,7651,1.876617605,2152,0.527837026,4077016
KY,2018,7453,2.005510377,2212,0.595221918,3716261
KY,2019,7352,1.967085564,2233,0.597456755,3737509
KY,2020,7458,1.94752341,2239,0.584674834,3829479
LA,1960,,,,,1286411
LA,1961,,,,,1658081
LA,1962,,,,,1629581
LA,1963,,,,,1807748
LA,1964,,,,,1858472
LA,1965,,,,,2437829
LA,1966,,,,,1483973
LA,1967,,,,,2084074
LA,1968,,,,,2459163
LA,1969,,,,,1862125
LA,1970,,,,,2383182
LA,1971,4754,1.8000805,593,0.224536756,2640993
LA,1972,6285,1.864331817,1093,0.324218723,3371181
LA,1973,6370,1.908515304,840,0.251672348,3337673
LA,1974,6193,1.913909608,1013,0.313061591,3235785
LA,1975,5878,2.137823028,676,0.245860559,2749526
LA,1976,8023,2.124330107,1181,0.312705205,3776720
LA,1977,7377,2.173768912,876,0.258129533,3393645
LA,1978,7758,2.262510739,833,0.242932643,3428934
LA,1979,8562,2.164498334,1311,0.331424587,3955651
LA,1980,8693,2.122870566,1566,0.3824244,4094927
LA,1981,7988,2.126549389,1085,0.288846531,3756320
LA,1982,7797,1.87995577,1144,0.275832936,4147438
LA,1983,10511,2.527693162,1767,0.424929485,4158337
